139.5	115.244
140.5	121.787
141.5	124.901
142.5	131.481
143.5	131.684
144.5	129.974
145.5	128.805
146.5	135.947
147.5	132.471
148.5	128.059
149.5	119.49
150.5	117.204
151.5	122.954
152.5	114.745
153.5	113.675
154.5	117.344
155.5	124.796
156.5	129.052
157.5	141.328
158.5	145.581
159.5	155.621
160.5	164.148
161.5	169.36
162.5	169.699
163.5	178.347
164.5	180.566
165.5	181.721
166.5	175.949
167.5	171.837
168.5	167.728
169.5	168.101
170.5	173.149
171.5	163.682
172.5	168.69
173.5	166.433
174.5	173.915
175.5	171.604
176.5	169.188
177.5	166.359
178.5	169.482
179.5	159.508
180.5	152.743
181.5	151.993
182.5	148.128
183.5	154.825
184.5	140.741
185.5	138.685
186.5	128.909
187.5	126.752
188.5	129.814
189.5	129.176
190.5	128.016
191.5	141.687
192.5	142.588
193.5	146.085
194.5	142.564
195.5	148.849
196.5	158.636
197.5	160.222
198.5	172.535
199.5	178.522
200.5	181.148
201.5	184.07
202.5	182.524
203.5	164.831
204.5	168.144
205.5	148.934
206.5	141.762
207.5	138.071
208.5	132.807
209.5	130.807
210.5	132.133
211.5	125.521
212.5	127.181
213.5	128.251
214.5	133.635
215.5	149.337
216.5	150.124
217.5	168.31
218.5	174.593
219.5	163.45
220.5	159.718
221.5	156.57
222.5	148.469
223.5	153.304
224.5	155.698
225.5	152.101
226.5	154.695
227.5	157.504
228.5	157.423
229.5	141.682
230.5	137.868
231.5	157.973
232.5	167.47
233.5	174.492
234.5	185.25
235.5	178.283
236.5	171.781
237.5	181
238.5	175.123
239.5	159.633
240.5	168.865
241.5	170.836
242.5	179.728
243.5	163.694
244.5	166.014
245.5	157.28
246.5	142.441
247.5	138.959
248.5	133.335
249.5	121.476
250.5	126.799
251.5	145.23
252.5	143.408
253.5	150.274
254.5	142.411
255.5	145.957
256.5	145.301
257.5	155.094
258.5	163.545
259.5	175.043
260.5	172.136
261.5	172.507
262.5	168.175
263.5	162.802
264.5	158.857
265.5	166.361
266.5	168.817
267.5	165.491
268.5	169.781
269.5	162.271
270.5	154.459
271.5	150.433
272.5	153.493
273.5	169.876
274.5	161.197
275.5	166.464
276.5	169.17
277.5	154.908
278.5	146.968
279.5	144.392
280.5	142.099
281.5	144.272
282.5	150.668
283.5	151.005
284.5	157.352
285.5	144.424
286.5	152.976
287.5	149.605
288.5	138.042
289.5	151.937
290.5	157.56
291.5	164.809
292.5	159.708
293.5	155.737
294.5	151.894
295.5	153.838
296.5	150.224
297.5	158.672
298.5	160.206
299.5	145.924
300.5	167.232
301.5	169.451
302.5	175.961
303.5	169.149
304.5	170.958
305.5	171.501
306.5	180.988
307.5	175.386
308.5	183.947
309.5	171.381
310.5	164.253
311.5	178.222
312.5	171.266
313.5	161.656
314.5	154.896
315.5	170.869
316.5	167.237
317.5	177.376
318.5	179.026
319.5	187.273
320.5	168.935
321.5	183.715
322.5	185.686
323.5	180.869
324.5	171.554
325.5	170.87
326.5	173.878
327.5	162.206
328.5	170.695
329.5	159.74
330.5	150.487
331.5	153.366
332.5	159.456
333.5	140.173
334.5	143.239
335.5	145.453
336.5	141.074
337.5	142.234
338.5	136.531
339.5	152.098
340.5	153.282
341.5	171.968
342.5	175.776
343.5	174.025
344.5	187.386
345.5	195.604
346.5	198.812
347.5	200.407
348.5	208.831
349.5	202.732
350.5	196.454
351.5	187.031
352.5	180.26
353.5	169.272
354.5	177.448
355.5	167.908
356.5	168.373
357.5	169.437
358.5	169.353
359.5	164.685
360.5	163.727
361.5	169.142
362.5	173.487
363.5	167.092
364.5	178.189
365.5	181.715
366.5	183.915
367.5	198.959
368.5	197.38
369.5	191.339
370.5	184.598
371.5	191.788
372.5	201.508
373.5	207.745
374.5	215.045
375.5	218.388
376.5	216.182
377.5	208.154
378.5	199.804
379.5	177.714
380.5	167.258
381.5	163.851
382.5	172.34
383.5	171.196
384.5	164.366
385.5	158.206
386.5	159.167
387.5	162.324
388.5	154.157
389.5	156.966
390.5	160.963
391.5	177.698
392.5	175.801
393.5	185.921
394.5	175.389
395.5	174.926
396.5	166.314
397.5	168.626
398.5	165.922
399.5	166.692
400.5	168.402
401.5	158.236
402.5	152.705
403.5	147.481
404.5	158.015
405.5	163.451
406.5	176.246
407.5	173.154
408.5	184.116
409.5	189.528
410.5	190.77
411.5	192.792
412.5	198.285
413.5	221.641
414.5	221.504
415.5	227.771
416.5	217.972
417.5	210.578
418.5	197.625
419.5	194.475
420.5	198.276
421.5	188.231
422.5	180.817
423.5	176.36
424.5	163.257
425.5	153.868
426.5	146.811
427.5	139.18
428.5	142.535
429.5	155.624
430.5	154.083
431.5	148.238
432.5	138.714
433.5	141.587
434.5	145.142
435.5	151.622
436.5	151.911
437.5	147.221
438.5	160.557
439.5	172.421
440.5	170.269
441.5	165.294
442.5	172.935
443.5	170.545
444.5	184.759
445.5	185.243
446.5	190.52
447.5	186.492
448.5	184.835
449.5	188.44
450.5	183.073
451.5	170.255
452.5	177.327
453.5	161.627
454.5	162.828
455.5	163.353
456.5	141.686
457.5	150.454
458.5	159.052
459.5	164.705
460.5	163.32
461.5	159.384
462.5	169.339
463.5	169.156
464.5	171.934
465.5	187.084
466.5	191.547
467.5	211.092
468.5	226.542
469.5	210.548
470.5	207.023
471.5	196.824
472.5	197.127
473.5	207.331
474.5	202.959
475.5	210.316
476.5	219.514
477.5	210.598
478.5	209.32
479.5	204.402
480.5	190.259
481.5	198.619
482.5	186.327
483.5	189.938
484.5	202.856
485.5	201.282
486.5	193.053
487.5	184.306
488.5	169.006
489.5	171.68
490.5	164.401
491.5	165.037
492.5	166.855
493.5	157.55
494.5	171.935
495.5	167.422
496.5	172.545
497.5	157.96
498.5	167.012
499.5	174.806
500.5	168.937
501.5	166.72
502.5	165.079
503.5	156.433
504.5	160.599
505.5	175.588
506.5	175.458
507.5	180.501
508.5	178.397
509.5	193.177
510.5	189.256
511.5	190.716
512.5	202.941
513.5	208.969
514.5	201.704
515.5	196.868
516.5	195.574
517.5	185.671
518.5	185.321
519.5	176.173
520.5	173.436
521.5	177.794
522.5	171.001
523.5	158.846
524.5	158.404
525.5	163.189
526.5	176.657
527.5	191.66
528.5	189.253
529.5	199.337
530.5	191.689
531.5	199.839
532.5	203.147
533.5	187.919
534.5	192.885
535.5	193.007
536.5	191.858
537.5	184.71
538.5	183.361
539.5	182.92
540.5	189.831
541.5	181.748
542.5	187.52
543.5	193.772
544.5	187.786
545.5	189.242
546.5	190.967
547.5	209.245
548.5	211.588
549.5	212.203
550.5	215.199
551.5	213.924
552.5	216.895
553.5	212.427
554.5	202.209
555.5	205.856
556.5	200.444
557.5	208.538
558.5	209.364
559.5	189.672
560.5	178.729
561.5	176.141
562.5	164.914
563.5	148.281
564.5	148.572
565.5	154.851
566.5	170.401
567.5	160.437
568.5	163.312
569.5	164.782
570.5	151.376
571.5	147.275
572.5	146.981
573.5	147.08
574.5	151.992
575.5	165.741
576.5	151.63
577.5	160.628
578.5	143.457
579.5	157.912
580.5	162.319
581.5	148.697
582.5	152.9
583.5	163.432
584.5	175.486
585.5	174.347
586.5	174.087
587.5	173.29
588.5	181.139
589.5	178.378
590.5	194.206
591.5	173.961
592.5	176.983
593.5	176.823
594.5	171.345
595.5	168.966
596.5	156.306
597.5	151.584
598.5	146.619
599.5	142.475
600.5	139.372
601.5	143.208
602.5	138.555
603.5	151.396
604.5	141.007
605.5	153.019
606.5	165.994
607.5	163.646
608.5	159.183
609.5	166.201
610.5	164.545
611.5	173.797
612.5	185.326
613.5	169.107
614.5	158.696
615.5	161.463
616.5	164.92
617.5	153.831
618.5	142.768
619.5	151.134
620.5	157.73
621.5	153.303
622.5	161.899
623.5	150.37
624.5	134.183
625.5	130.962
626.5	128.802
627.5	111.517
628.5	113.133
629.5	122.461
630.5	123.348
631.5	127.765
632.5	127.039
633.5	127.465
634.5	135.641
635.5	136.3
636.5	152.931
637.5	157.792
638.5	154.694
639.5	169.704
640.5	162.559
641.5	150.077
642.5	169.104
643.5	159.372
644.5	168.92
645.5	167.81
646.5	156.093
647.5	164.329
648.5	161.845
649.5	169.661
650.5	194.758
651.5	197.145
652.5	213.328
653.5	230.013
654.5	226.899
655.5	224.42
656.5	210.072
657.5	215.474
658.5	228.81
659.5	224.623
660.5	219.887
661.5	212.322
662.5	187.637
663.5	186.006
664.5	174.102
665.5	160.152
666.5	159.275
667.5	162.107
668.5	176.206
669.5	181.204
670.5	167.693
671.5	158.813
672.5	159.419
673.5	155.07
674.5	173.508
675.5	173.87
676.5	182.821
677.5	194.02
678.5	187.202
679.5	194.451
680.5	174.849
681.5	175.146
682.5	193.098
683.5	206.398
684.5	221.319
685.5	238.047
686.5	240.308
687.5	231.642
688.5	217.437
689.5	217.322
690.5	211.478
691.5	213.752
692.5	232.789
693.5	234.604
694.5	237.5
695.5	236.69
696.5	225.244
697.5	210.078
698.5	200.949
699.5	205.79
700.5	221.043
701.5	225.68
702.5	242.984
703.5	227.183
704.5	217.114
705.5	208.524
706.5	192.051
707.5	194.255
708.5	188.791
709.5	185.569
710.5	176.979
711.5	169.054
712.5	169.223
713.5	150.293
714.5	141.595
715.5	137.376
716.5	153.786
717.5	155.556
718.5	152.791
719.5	163.341
720.5	172.383
721.5	192.888
722.5	192.197
723.5	205.818
724.5	188.568
725.5	200.363
726.5	212.452
727.5	219.483
728.5	193.628
729.5	189.224
730.5	185.701
731.5	187.851
732.5	171.726
733.5	157.827
734.5	160.797
735.5	160.126
736.5	178.375
737.5	173.365
738.5	168.369
739.5	165.252
740.5	171.606
741.5	162.948
742.5	171.949
743.5	154.073
744.5	150.655
745.5	150.481
746.5	147.378
747.5	144.502
748.5	131.545
749.5	128.156
750.5	121.929
751.5	120.754
752.5	133.413
753.5	148.473
754.5	154.527
755.5	161.796
756.5	163.707
757.5	176.509
758.5	184.745
759.5	174.456
760.5	169.397
761.5	171.178
762.5	159.759
763.5	174.075
764.5	163.656
765.5	155.918
766.5	158.255
767.5	150.013
768.5	159.298
769.5	142.749
770.5	148.406
771.5	147.28
772.5	154.992
773.5	154.847
774.5	156.15
775.5	155.869
776.5	158.439
777.5	160.152
778.5	158.015
779.5	168.55
780.5	165.935
781.5	180.423
782.5	171.698
783.5	191.497
784.5	185.922
785.5	194.653
786.5	190.878
787.5	182.666
788.5	196.162
789.5	202.484
790.5	203.324
791.5	188.145
792.5	179.629
793.5	169.021
794.5	170.221
795.5	152.938
796.5	153.645
797.5	160.445
798.5	173.977
799.5	177.608
800.5	175.792
801.5	179.742
802.5	166.326
803.5	163.132
804.5	183.162
805.5	194.726
806.5	191.944
807.5	196.302
808.5	203.518
809.5	181.077
810.5	185.732
811.5	192.629
812.5	191.052
813.5	180.226
814.5	181.624
815.5	197.039
816.5	202.671
817.5	196.675
818.5	193.337
819.5	193.32
820.5	206.071
821.5	205.232
822.5	200.946
823.5	193.937
824.5	203.457
825.5	214.664
826.5	226.525
827.5	223.431
828.5	200.078
829.5	197.019
830.5	222.227
831.5	228.648
832.5	222.192
833.5	225.569
834.5	226.088
835.5	229.968
836.5	205.398
837.5	190.253
838.5	188.904
839.5	194.511
840.5	194.595
841.5	211.039
842.5	186.33
843.5	192.227
844.5	172.594
845.5	180.534
846.5	171.962
847.5	162.727
848.5	168.05
849.5	179.485
850.5	186.936
851.5	190.791
852.5	209.763
853.5	184.369
854.5	187.471
855.5	167.344
856.5	173.276
857.5	173.185
858.5	184.087
859.5	188.084
860.5	186.952
861.5	184.388
862.5	171.282
863.5	158.626
864.5	166.451
865.5	185.919
866.5	191.319
867.5	197.771
868.5	207.9
869.5	214.022
870.5	214.559
871.5	207.099
872.5	207.245
873.5	205.157
874.5	200.019
875.5	204.899
876.5	186.717
877.5	184.522
878.5	176.841
879.5	165.238
880.5	159.866
881.5	152.379
882.5	152.687
883.5	169.278
884.5	186.08
885.5	180.946
886.5	173.337
887.5	161.624
888.5	159.254
889.5	162.337
890.5	181.01
891.5	194.285
892.5	205.299
893.5	218.505
894.5	202.714
895.5	199.265
896.5	183.243
897.5	180.674
898.5	192.741
899.5	190.512
900.5	206.749
901.5	212.976
902.5	202.546
903.5	195.96
904.5	175.029
905.5	170.696
906.5	183.899
907.5	183.052
908.5	179.574
909.5	180.173
910.5	171.17
911.5	187.473
912.5	161.848
913.5	153.935
914.5	159.96
915.5	168.894
916.5	178.794
917.5	175.51
918.5	181.847
919.5	176.741
920.5	187.475
921.5	196.866
922.5	211.402
923.5	198.947
924.5	217.581
925.5	215.753
926.5	215.88
927.5	214.205
928.5	225.274
929.5	231.48
930.5	214.873
931.5	215.509
932.5	217.069
933.5	206.309
934.5	199.327
935.5	199.241
936.5	203.873
937.5	190.699
938.5	170.95
939.5	168.081
940.5	147.45
941.5	129.071
942.5	145.77
943.5	146.865
944.5	133.474
945.5	132.111
946.5	135.536
947.5	149.13
948.5	124.088
949.5	143.05
950.5	156.634
951.5	169.315
952.5	180.992
953.5	188.474
954.5	190.082
955.5	201.89
956.5	221.147
957.5	224.206
958.5	229.763
959.5	212.875
960.5	226.331
961.5	215.616
962.5	223.194
963.5	200.485
964.5	193.952
965.5	206.834
966.5	184.9
967.5	185.945
968.5	167.002
969.5	174.179
970.5	166.959
971.5	181.394
972.5	188.867
973.5	189.683
974.5	178.458
975.5	199.274
976.5	212.29
977.5	194.245
978.5	207.887
979.5	206.869
980.5	202.042
981.5	195.899
982.5	198.731
983.5	205.741
984.5	209.199
985.5	207.468
986.5	215.648
987.5	217.177
988.5	222.828
989.5	232.86
990.5	244.63
991.5	242.803
992.5	240.999
993.5	236.239
994.5	230.394
995.5	225.647
996.5	205.044
997.5	215.449
998.5	203.177
999.5	190.461
1000.5	186.096
1001.5	187.659
1002.5	189.5
1003.5	186.589
1004.5	192.906
1005.5	212.589
1006.5	205.254
1007.5	200.231
1008.5	221.449
1009.5	214.599
1010.5	227.167
1011.5	217.395
1012.5	222.944
1013.5	215.943
1014.5	193.034
1015.5	194.037
1016.5	215.426
1017.5	209.434
1018.5	223.035
1019.5	212.217
1020.5	213.477
1021.5	204.636
1022.5	209.938
1023.5	214.788
1024.5	219.604
1025.5	233.482
1026.5	246.294
1027.5	255.186
1028.5	243.985
1029.5	251.027
1030.5	248.136
1031.5	260.42
1032.5	264.101
1033.5	288.632
1034.5	296.18
1035.5	295.416
1036.5	284.512
1037.5	283.243
1038.5	275.561
1039.5	263.907
1040.5	273.171
1041.5	274.304
1042.5	282.149
1043.5	288.217
1044.5	264.553
1045.5	231.735
1046.5	231.206
1047.5	226.209
1048.5	220.172
1049.5	213.497
1050.5	217.689
1051.5	216.007
1052.5	193.029
1053.5	177.942
1054.5	162.791
1055.5	162.045
1056.5	174.611
1057.5	196.852
1058.5	169.215
1059.5	200.417
1060.5	190.502
1061.5	186.569
1062.5	194.382
1063.5	203.704
1064.5	217.729
1065.5	220.678
1066.5	232.401
1067.5	233.092
1068.5	238.324
1069.5	246.645
1070.5	268.848
1071.5	240.172
1072.5	244.545
1073.5	247.342
1074.5	248.117
1075.5	235.989
1076.5	240.748
1077.5	257.236
1078.5	260.369
1079.5	249.003
1080.5	237.279
1081.5	225.161
1082.5	208.504
1083.5	233.202
1084.5	240.182
1085.5	233.596
1086.5	223.254
1087.5	229.941
1088.5	232.528
1089.5	205.526
1090.5	207.13
1091.5	216.767
1092.5	223.733
1093.5	217.494
1094.5	210.12
1095.5	204.758
1096.5	218.556
1097.5	214.58
1098.5	216.86
1099.5	204.518
1100.5	183.321
1101.5	207.443
1102.5	195.067
1103.5	197.553
1104.5	195.867
1105.5	200.178
1106.5	219.897
1107.5	198.754
1108.5	188.208
1109.5	196.365
1110.5	200.603
1111.5	210.285
1112.5	219.35
1113.5	207.855
1114.5	217.804
1115.5	206.546
1116.5	214.592
1117.5	219.857
1118.5	230.088
1119.5	249.914
1120.5	255.541
1121.5	245.033
1122.5	236.134
1123.5	243.344
1124.5	257.597
1125.5	269.656
1126.5	272.157
1127.5	275.991
1128.5	276.794
1129.5	281.916
1130.5	272.22
1131.5	263.234
1132.5	257.979
1133.5	281.928
1134.5	284.179
1135.5	271.029
1136.5	250.021
1137.5	246.685
1138.5	224.761
1139.5	217.085
1140.5	203.326
1141.5	191.07
1142.5	193.177
1143.5	185.713
1144.5	175.331
1145.5	170.821
1146.5	183.205
1147.5	179.121
1148.5	190.157
1149.5	195.658
1150.5	203.947
1151.5	212.972
1152.5	224.812
1153.5	211.138
1154.5	207.039
1155.5	219.877
1156.5	220.431
1157.5	222.788
1158.5	217.276
1159.5	240.336
1160.5	244.672
1161.5	234.377
1162.5	258.647
1163.5	243.853
1164.5	239.048
1165.5	246.693
1166.5	260.284
1167.5	257.124
1168.5	266.207
1169.5	264.637
1170.5	254.59
1171.5	232.153
1172.5	233.735
1173.5	225.687
1174.5	213.157
1175.5	224.57
1176.5	229.857
1177.5	245.333
1178.5	226.39
1179.5	235.073
1180.5	216.639
1181.5	207.067
1182.5	196.13
1183.5	196.057
1184.5	197.973
1185.5	222.701
1186.5	221.25
1187.5	226.781
1188.5	221.667
1189.5	220.566
1190.5	229.221
1191.5	223.426
1192.5	255.177
1193.5	257.148
1194.5	259.512
1195.5	277.496
1196.5	257.718
1197.5	234.017
1198.5	226.772
1199.5	218.698
1200.5	222.631
1201.5	209.056
1202.5	211.698
1203.5	224.628
1204.5	203.047
1205.5	204.696
1206.5	224.123
1207.5	229.93
1208.5	245.372
1209.5	258.137
1210.5	252.671
1211.5	264.975
1212.5	252.175
1213.5	271.175
1214.5	253.206
1215.5	244.308
1216.5	248.576
1217.5	263.062
1218.5	260.822
1219.5	241.314
1220.5	252.593
1221.5	239.139
1222.5	235.747
1223.5	238.17
1224.5	238.334
1225.5	215.237
1226.5	226.502
1227.5	215.761
1228.5	225.518
1229.5	212.26
1230.5	206.735
1231.5	212.169
1232.5	198.766
1233.5	215.347
1234.5	224.974
1235.5	212.014
1236.5	217.273
1237.5	216.77
1238.5	220.763
1239.5	232.496
1240.5	214.978
1241.5	217.442
1242.5	204.915
1243.5	189.685
1244.5	189.386
1245.5	181.961
1246.5	189.997
1247.5	194.023
1248.5	195.771
1249.5	220.761
1250.5	211.018
1251.5	204.644
1252.5	211.002
1253.5	209.671
1254.5	236.934
1255.5	251.163
1256.5	257.246
1257.5	265.32
1258.5	244.012
1259.5	239.84
1260.5	236.232
1261.5	238.273
1262.5	252.824
1263.5	246.709
1264.5	250.048
1265.5	257.201
1266.5	239.71
1267.5	248.032
1268.5	254.077
1269.5	253.559
1270.5	276.875
1271.5	282.222
1272.5	277.507
1273.5	258.458
1274.5	244.388
1275.5	259.363
1276.5	264.649
1277.5	267.403
1278.5	270.788
1279.5	274.221
1280.5	267.467
1281.5	270.367
1282.5	260.761
1283.5	259.851
1284.5	251.524
1285.5	258.772
1286.5	268.738
1287.5	263.759
1288.5	271.008
1289.5	263.527
1290.5	268.926
1291.5	244.148
1292.5	246.283
1293.5	243.315
1294.5	241.488
1295.5	238.591
1296.5	261.867
1297.5	249.795
1298.5	240.375
1299.5	246.854
1300.5	234.101
1301.5	231.472
1302.5	234.267
1303.5	234.239
1304.5	223.743
1305.5	231.11
1306.5	239.69
1307.5	252.183
1308.5	257.417
1309.5	251.996
1310.5	253.196
1311.5	253.9
1312.5	270.415
1313.5	272.105
1314.5	277.987
1315.5	299.817
1316.5	307.918
1317.5	297.848
1318.5	310.386
1319.5	281.557
1320.5	275.452
1321.5	310.222
1322.5	318.772
1323.5	299.019
1324.5	299.126
1325.5	306.476
1326.5	297.914
1327.5	287.819
1328.5	282.952
1329.5	266.525
1330.5	250.451
1331.5	268.541
1332.5	252.841
1333.5	233.24
1334.5	228.901
1335.5	255.358
1336.5	245.477
1337.5	236.666
1338.5	236.901
1339.5	254.54
1340.5	242.721
1341.5	239.879
1342.5	253.969
1343.5	239.665
1344.5	233.929
1345.5	233.226
1346.5	223.836
1347.5	218.631
1348.5	209.748
1349.5	217.111
1350.5	212.093
1351.5	186.541
1352.5	206.394
1353.5	211.305
1354.5	203.221
1355.5	225.336
1356.5	236.908
1357.5	223.244
1358.5	236.567
1359.5	223.894
1360.5	232.623
1361.5	230.137
1362.5	233.624
1363.5	258.063
1364.5	244.905
1365.5	263.198
1366.5	258.81
1367.5	255.151
1368.5	247.224
1369.5	265.485
1370.5	263.298
1371.5	246.637
1372.5	236.346
1373.5	218.283
1374.5	221.048
1375.5	216.711
1376.5	210.672
1377.5	207.358
1378.5	188.74
1379.5	186.692
1380.5	194.235
1381.5	189.764
1382.5	186.935
1383.5	208.285
1384.5	216.667
1385.5	221.812
1386.5	225.521
1387.5	205.095
1388.5	218.415
1389.5	204.742
1390.5	225.141
1391.5	227.77
1392.5	242.984
1393.5	234.894
1394.5	243.194
1395.5	243.872
1396.5	253.57
1397.5	246.263
1398.5	236.704
1399.5	245.635
1400.5	225.252
1401.5	237.416
1402.5	238.374
1403.5	233.055
1404.5	217.575
1405.5	232.011
1406.5	240.397
1407.5	251.792
1408.5	236.995
1409.5	261.094
1410.5	270.908
1411.5	267.858
1412.5	290.776
1413.5	295.114
1414.5	279.882
1415.5	277.385
1416.5	278.913
1417.5	260.857
1418.5	234.017
1419.5	206.341
1420.5	211.951
1421.5	207.684
1422.5	210.725
1423.5	204.561
1424.5	192.92
1425.5	199.985
1426.5	212.251
1427.5	231.597
1428.5	235.911
1429.5	252.31
1430.5	264.844
1431.5	285.297
1432.5	270.953
1433.5	276.029
1434.5	250.954
1435.5	268.985
1436.5	269.539
1437.5	249.822
1438.5	260.279
1439.5	234.497
1440.5	235.481
1441.5	216.705
1442.5	205.891
1443.5	201.492
1444.5	216.369
1445.5	204.858
1446.5	222.976
1447.5	207.149
1448.5	224.229
1449.5	213.061
1450.5	201.508
1451.5	208.833
1452.5	217.136
1453.5	240.59
1454.5	238.494
1455.5	237.398
1456.5	237.787
1457.5	245.539
1458.5	243.534
1459.5	260.016
1460.5	245.336
1461.5	266.39
1462.5	264.604
1463.5	279.774
1464.5	274.912
1465.5	266.538
1466.5	283.255
1467.5	268.441
1468.5	254.835
1469.5	252.949
1470.5	232.513
1471.5	228.685
1472.5	218.635
1473.5	205.134
1474.5	215.56
1475.5	198.469
1476.5	186.282
1477.5	194.024
1478.5	192.601
1479.5	211.774
1480.5	230.146
1481.5	232.452
1482.5	251.315
1483.5	233.958
1484.5	248.888
1485.5	270.223
1486.5	264.042
1487.5	285.944
1488.5	300.272
1489.5	300.416
1490.5	284.685
1491.5	277.602
1492.5	269.084
1493.5	272.585
1494.5	273.964
1495.5	283.493
1496.5	277.522
1497.5	275.375
1498.5	289.691
1499.5	288.814
1500.5	266.763
1501.5	253.912
1502.5	274.876
1503.5	288.733
1504.5	290.581
1505.5	299.157
1506.5	312.659
1507.5	334.073
1508.5	340.827
1509.5	344.017
1510.5	333.38
1511.5	325.783
1512.5	346.295
1513.5	353.235
1514.5	345.843
1515.5	323.189
1516.5	310.754
1517.5	279.753
1518.5	270.976
1519.5	257.521
1520.5	249.647
1521.5	222.987
1522.5	226.897
1523.5	223.402
1524.5	220.8
1525.5	216.873
1526.5	213.765
1527.5	236.083
1528.5	237.4
1529.5	254.811
1530.5	252.436
1531.5	235.917
1532.5	238.67
1533.5	260.775
1534.5	259.837
1535.5	275.222
1536.5	271.858
1537.5	275.965
1538.5	288.018
1539.5	274.845
1540.5	276.085
1541.5	253.3
1542.5	259.78
1543.5	282.389
1544.5	282.824
1545.5	283.028
1546.5	287.308
1547.5	268.245
1548.5	255.425
1549.5	263.555
1550.5	265.015
1551.5	276.873
1552.5	292.869
1553.5	304.011
1554.5	310.956
1555.5	283.193
1556.5	274.348
1557.5	256.748
1558.5	245.462
1559.5	250.834
1560.5	270.565
1561.5	265.796
1562.5	266.918
1563.5	245.937
1564.5	218.469
1565.5	215.784
1566.5	199.982
1567.5	228.541
1568.5	248.188
1569.5	256.064
1570.5	272.805
1571.5	278.206
1572.5	271.68
1573.5	252.273
1574.5	244.272
1575.5	242.71
1576.5	270.99
1577.5	283.912
1578.5	281.222
1579.5	272.878
1580.5	268.778
1581.5	263.282
1582.5	252.531
1583.5	237.66
1584.5	228.054
1585.5	235.862
1586.5	239.539
1587.5	255.121
1588.5	229.158
1589.5	212.597
1590.5	217.111
1591.5	209.549
1592.5	203.398
1593.5	203.494
1594.5	206.4
1595.5	217.171
1596.5	237.146
1597.5	248.436
1598.5	222.977
1599.5	221.03
1600.5	237.164
1601.5	259.779
1602.5	256.923
1603.5	274.663
1604.5	277.493
1605.5	292.693
1606.5	263.165
1607.5	264.686
1608.5	253.16
1609.5	250.466
1610.5	261.565
1611.5	250.925
1612.5	259.4
1613.5	232.54
1614.5	232.743
1615.5	223.228
1616.5	225.36
1617.5	220.933
1618.5	240.927
1619.5	230.169
1620.5	237.552
1621.5	238.618
1622.5	266.164
1623.5	278.839
1624.5	256.345
1625.5	256.471
1626.5	259.25
1627.5	263.296
1628.5	262.097
1629.5	251.401
1630.5	259.98
1631.5	270.466
1632.5	269.682
1633.5	285.357
1634.5	249.206
1635.5	255.286
1636.5	258.909
1637.5	282.704
1638.5	287.545
1639.5	276.58
1640.5	268.606
1641.5	262.775
1642.5	249.495
1643.5	237.851
1644.5	240.916
1645.5	228.533
1646.5	252.755
1647.5	245.819
1648.5	258.353
1649.5	236.493
1650.5	243.706
1651.5	261.75
1652.5	257.025
1653.5	261.414
1654.5	268.011
1655.5	263.693
1656.5	268.613
1657.5	254.968
1658.5	262.126
1659.5	258.896
1660.5	275.658
1661.5	304.245
1662.5	281.489
