# alpha 0.125
# g 9.8
# dt 0.0644444
# t1 0
# t2 11.1111
# v0 6.11111
# z0 0.12
0  0.12
0.0645995  0.492792
0.129199  0.821854
0.193798  1.10754
0.258398  1.35019
0.322997  1.55016
0.387597  1.7078
0.452196  1.82343
0.516796  1.8974
0.581395  1.93004
0.645995  1.92169
0.710594  1.87268
0.775194  1.78333
0.839793  1.65396
0.904393  1.4849
0.968992  1.27648
1.03359  1.02899
1.09819  0.742767
1.16279  0.418113
1.22739  0.0553375
1.29199  -0.345252
1.35659  -0.783351
1.42119  -1.25866
1.48579  -1.77088
1.55039  -2.3197
1.61499  -2.90485
1.67959  -3.52602
1.74419  -4.18293
1.80879  -4.87529
1.87339  -5.60281
1.93798  -6.36521
2.00258  -7.16221
2.06718  -7.99353
2.13178  -8.8589
2.19638  -9.75804
2.26098  -10.6907
2.32558  -11.6566
2.39018  -12.6554
2.45478  -13.6869
2.51938  -14.7509
2.58398  -15.847
2.64858  -16.9751
2.71318  -18.1348
2.77778  -19.3259
2.84238  -20.5482
2.90698  -21.8014
2.97158  -23.0852
3.03618  -24.3995
3.10078  -25.7439
3.16537  -27.1182
3.22997  -28.5222
3.29457  -29.9556
3.35917  -31.4183
3.42377  -32.9099
3.48837  -34.4302
3.55297  -35.9791
3.61757  -37.5562
3.68217  -39.1614
3.74677  -40.7944
3.81137  -42.4549
3.87597  -44.1429
3.94057  -45.858
4.00517  -47.6001
4.06977  -49.3689
4.13437  -51.1642
4.19897  -52.9858
4.26357  -54.8334
4.32817  -56.707
4.39276  -58.6062
4.45736  -60.5308
4.52196  -62.4807
4.58656  -64.4557
4.65116  -66.4555
4.71576  -68.48
4.78036  -70.5289
4.84496  -72.602
4.90956  -74.6993
4.97416  -76.8203
5.03876  -78.9651
5.10336  -81.1333
5.16796  -83.3249
5.23256  -85.5395
5.29716  -87.7771
5.36176  -90.0374
5.42636  -92.3202
5.49096  -94.6254
5.55556  -96.9529
5.62016  -99.3023
5.68475  -101.674
5.74935  -104.066
5.81395  -106.481
5.87855  -108.917
5.94315  -111.373
6.00775  -113.851
6.07235  -116.35
6.13695  -118.869
6.20155  -121.409
6.26615  -123.969
6.33075  -126.549
6.39535  -129.149
6.45995  -131.769
6.52455  -134.409
6.58915  -137.068
6.65375  -139.747
6.71835  -142.444
6.78295  -145.161
6.84755  -147.897
6.91214  -150.651
6.97674  -153.424
7.04134  -156.215
7.10594  -159.025
7.17054  -161.853
7.23514  -164.699
7.29974  -167.562
7.36434  -170.444
7.42894  -173.342
7.49354  -176.259
7.55814  -179.192
7.62274  -182.143
7.68734  -185.111
7.75194  -188.095
7.81654  -191.097
7.88114  -194.114
7.94574  -197.149
8.01034  -200.2
8.07494  -203.266
8.13953  -206.349
8.20413  -209.448
8.26873  -212.563
8.33333  -215.693
8.39793  -218.839
8.46253  -222.001
8.52713  -225.177
8.59173  -228.369
8.65633  -231.576
8.72093  -234.798
8.78553  -238.035
8.85013  -241.286
8.91473  -244.552
8.97933  -247.832
9.04393  -251.127
9.10853  -254.436
9.17313  -257.759
9.23773  -261.096
9.30233  -264.447
9.36693  -267.812
9.43152  -271.191
9.49612  -274.583
9.56072  -277.988
9.62532  -281.407
9.68992  -284.839
9.75452  -288.284
9.81912  -291.742
9.88372  -295.214
9.94832  -298.698
10.0129  -302.194
10.0775  -305.703
10.1421  -309.225
10.2067  -312.759
10.2713  -316.306
10.3359  -319.865
10.4005  -323.435
10.4651  -327.018
10.5297  -330.613
10.5943  -334.22
10.6589  -337.838
10.7235  -341.468
10.7881  -345.109
10.8527  -348.762
10.9173  -352.426
10.9819  -356.102
11.0465  -359.789
11.1111  -363.486
